"model_B-MAX","model_C-MAX","model_EcoSport","model_Edge","model_Fiesta","model_Focus","model_Galaxy","model_Grand C-MAX","model_Grand Tourneo Connect","model_KA","model_Ka+","model_Kuga","model_Mondeo","model_Puma","model_S-MAX","model_Tourneo Connect","model_Tourneo Custom","year","price","transmission_Automatic","transmission_Manual","transmission_Semi-Auto","mileage","fuelType_Diesel","fuelType_Hybrid","fuelType_Petrol","tax","mpg","engineSize"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17480,0,1,0,0.0711805843950896,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,12950,0,1,0,0.475207229355969,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,14642,0,1,0,0.073771989567933,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,8662,0,0,1,0.538314589943355,0,0,1,1,0.215425531914893,0.461538461538462
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9851,0,1,0,0.338859449492517,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142857142857143,9690,0,1,0,0.775079320254489,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12495,0,1,0,0.175418196315553,0,0,1,0.727272727272727,0.526595744680851,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,15000,0,1,0,0.650293194239107,1,0,0,0.727272727272727,0.731382978723404,0.384615384615385
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,17695,0,1,0,0.129254638781375,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,7495,0,0,1,0.561454509211117,0,0,1,0.727272727272727,0.297872340425532,0.461538461538462
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12000,0,1,0,0.190302164487782,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.571428571428571,7591,0,1,0,0.326350936062061,0,0,1,0.636363636363636,0.558510638297872,0.153846153846154
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10691,0,1,0,0.313925480489709,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,16991,0,1,0,0.145085466535989,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,18291,0,1,0,0.113457034170003,1,0,0,0.636363636363636,0.468085106382979,0.384615384615385
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15791,0,1,0,0.209687868569245,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10491,0,1,0,0.504476818551803,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,14810,0,1,0,0.234156713566671,1,0,0,0.636363636363636,0.622340425531915,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,13130,0,1,0,0.00249173574311866,0,0,1,0.636363636363636,0.319148936170213,0.076923076923077
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,12490,0,1,0,0.0159304971843386,0,0,1,0.636363636363636,0.319148936170213,0.076923076923077
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,18991,0,1,0,0.334656721872456,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.857142857142857,16930,0,1,0,0.25409059951162,1,0,0,0.636363636363636,0.656914893617021,0.384615384615385
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,12491,1,0,0,0.448495822189737,0,0,1,0.636363636363636,0.25531914893617,0.384615384615385
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9880,0,1,0,0.212162992740743,0,0,1,0.272727272727273,0.414893617021277,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11291,0,1,0,0.431767969567601,0,0,1,0.636363636363636,0.694148936170213,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,9491,0,1,0,0.350454326483829,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,16400,0,1,0,0.0664462864831642,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15410,0,1,0,0.0283891758999319,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13561,0,1,0,0.250336384325321,0,0,1,0.636363636363636,0.558510638297872,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13191,0,1,0,0.196082991411817,0,0,1,0.636363636363636,0.694148936170213,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.857142857142857,9990,0,1,0,0.0545524012026778,0,0,1,0.636363636363636,0.297872340425532,0.153846153846154
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.857142857142857,9990,0,1,0,0.0324257878037841,0,0,1,0.636363636363636,0.297872340425532,0.153846153846154
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10700,0,1,0,0.394308875562717,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17280,0,1,0,0.117726208076546,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,18490,0,1,0,0.183640924267845,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,18391,0,1,0,0.143440920945531,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15340,0,1,0,0.126264555889633,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15320,0,1,0,0.149653648731707,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10191,0,1,0,0.190385222345886,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,18390,1,0,0,0.395272346716723,1,0,0,0.636363636363636,0.297872340425532,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,19800,0,1,0,0.134354391268958,1,0,0,0.636363636363636,0.297872340425532,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15510,0,1,0,0.06971876609246,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.857142857142857,23590,1,0,0,0.105931992225784,1,0,0,0.636363636363636,0.343085106382979,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11860,0,1,0,0.394823834282962,1,0,0,0.636363636363636,1,0.384615384615385
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,19427,0,1,0,0.363162178773734,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11200,0,1,0,0.195019850828087,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.714285714285714,7600,0,1,0,0.177610923769498,0,0,1,0.636363636363636,0.558510638297872,0.153846153846154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11260,0,1,0,0.131065300088041,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.714285714285714,17200,0,1,0,0.278825229654978,1,0,0,0.636363636363636,0.622340425531915,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,17337,0,1,0,0.359806641306334,1,0,0,0.636363636363636,0.813829787234043,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13191,0,0,1,0.100848851309822,0,0,1,0.636363636363636,0.319148936170213,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.857142857142857,16750,0,1,0,0.250768285187462,1,0,0,0.636363636363636,0.526595744680851,0.384615384615385
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15240,0,1,0,0.142859515938803,0,0,1,0.636363636363636,0.441489361702128,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12927,0,1,0,0.0968122394059702,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,12490,0,1,0,0.055250087210751,0,0,1,0.636363636363636,0.319148936170213,0.076923076923077
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10991,0,1,0,0.0946527350952674,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,18050,0,1,0,0.377514576654097,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15860,0,1,0,0.181315304240934,1,0,0,0.636363636363636,1,0.384615384615385
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,21770,0,1,0,0.245535640126912,1,0,0,0.636363636363636,0.297872340425532,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15460,0,1,0,0.119088356949451,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15300,0,1,0,0.108639678399973,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,12790,0,1,0,0.168541005664546,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,13200,0,1,0,0.116181331915813,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,14140,1,0,0,0.074253725144936,0,0,1,0.636363636363636,0.319148936170213,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,12520,0,1,0,0.190069602485091,1,0,0,0.636363636363636,0.731382978723404,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10410,0,1,0,0.285503081446536,0,0,1,0.636363636363636,0.694148936170213,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,13490,0,1,0,0.633233110184555,1,0,0,0.727272727272727,0.622340425531915,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9390,0,1,0,0.219256133822821,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11680,0,1,0,0.207628033688267,0,0,1,0.727272727272727,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12000,0,1,0,0.187694147743318,0,0,1,0.727272727272727,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,16590,0,1,0,0.106613066662237,0,0,1,0.909090909090909,0.236702127659574,0.384615384615385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.571428571428571,14090,0,1,0,0.84165849931062,1,0,0,0.636363636363636,0.526595744680851,0.769230769230769
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12847,0,1,0,0.207079851824781,0,0,1,0.636363636363636,0.468085106382979,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,12191,0,1,0,0.436053755045765,1,0,0,0.636363636363636,0.731382978723404,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,13060,0,1,0,0.033472316815894,0,0,1,0.636363636363636,0.319148936170213,0.076923076923077
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10200,0,1,0,0.524676489642685,1,0,0,0.636363636363636,1,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15370,0,1,0,0.0830578581039552,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.857142857142857,9990,0,1,0,0.0262462831608498,0,0,1,0.636363636363636,0.297872340425532,0.153846153846154
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,19900,0,1,0,0.152743401053174,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,19100,0,1,0,0.11844050565624,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,7691,0,1,0,0.379092675958072,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13091,0,1,0,0.135683316998621,0,0,1,0.636363636363636,0.441489361702128,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17480,0,1,0,0.0224090101164471,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,12490,0,1,0,0.0435555407897141,0,0,1,0.636363636363636,0.319148936170213,0.076923076923077
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17330,0,1,0,0.058505955248426,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17480,0,1,0,0.140666788484859,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,12490,0,1,0,0.0428910779248825,0,0,1,0.636363636363636,0.319148936170213,0.076923076923077
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17280,0,1,0,0.0830578581039552,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17480,0,1,0,0.054535789631057,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.571428571428571,7500,0,1,0,0.0755494277313577,0,0,1,0.636363636363636,0.558510638297872,0.153846153846154
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15740,0,1,0,0.0967291815478662,0,0,1,0.636363636363636,0.390957446808511,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10990,0,1,0,0.254173657369724,0,0,1,0.727272727272727,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,16570,0,0,1,0.330154985963222,1,0,0,0.727272727272727,0.468085106382979,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9590,0,1,0,0.325653250053988,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10731,0,1,0,0.0668615757736839,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,14177,0,1,0,0.133590258974402,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,14467,0,1,0,0.068522732935763,0,0,1,0.636363636363636,0.590425531914894,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,14791,0,1,0,0.128158275054403,0,0,1,0.636363636363636,0.468085106382979,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,15498,0,1,0,0.582883436601937,1,0,0,0.636363636363636,0.813829787234043,0.769230769230769
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10498,0,1,0,0.103722653200219,0,0,1,0.272727272727273,0.441489361702128,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9998,0,1,0,0.624296084652569,0,0,1,0.727272727272727,0.656914893617021,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9698,0,1,0,0.282064486121032,0,0,1,0.727272727272727,0.497340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10698,0,1,0,0.376401601355504,0,0,1,0.727272727272727,0.771276595744681,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10798,0,1,0,0.155484310370604,0,0,1,0.272727272727273,0.441489361702128,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9998,0,1,0,0.159869765278493,0,0,1,0.272727272727273,0.441489361702128,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,19498,0,1,0,0.155152078938188,0,0,1,0.636363636363636,0.0664893617021277,0.384615384615385
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9998,0,1,0,0.386351932756358,0,0,1,0.636363636363636,0.441489361702128,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.714285714285714,16498,0,1,0,0.259871426435655,1,0,0,0.636363636363636,0.731382978723404,0.384615384615385
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9620,0,1,0,0.372597551454343,0,0,1,0.636363636363636,0.441489361702128,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,8291,0,1,0,0.40613631455672,0,0,1,0.636363636363636,0.731382978723404,0.076923076923077
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15530,0,1,0,0.113888935032143,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.714285714285714,6991,0,1,0,0.350570607485174,0,0,1,0.636363636363636,0.558510638297872,0.153846153846154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,6970,0,1,0,0.353959368095816,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,13350,1,0,0,0.318377381684081,0,0,1,0.636363636363636,0.25531914893617,0.384615384615385
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15690,0,1,0,0.215900596355421,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,18500,1,0,0,0.059785046263227,0,0,1,0.636363636363636,0.162234042553191,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,10298,0,1,0,0.239555474343428,0,0,1,0.636363636363636,0.497340425531915,0.076923076923077
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,12898,0,1,0,0.405106397116231,1,0,0,0.727272727272727,0.731382978723404,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,7798,0,1,0,0.532201531586903,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,8298,0,1,0,0.383561188724065,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.571428571428571,11298,0,1,0,0.977192312164654,0,0,1,0.636363636363636,0.319148936170213,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9490,0,1,0,0.133905878835197,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,9730,0,1,0,0.121330919118258,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20491,0,1,0,0.0830080233890928,0,0,1,0.636363636363636,0.36436170212766,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9491,0,1,0,0.462233591920132,1,0,0,0.636363636363636,0.731382978723404,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,13280,0,1,0,0.142294722503696,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15290,0,1,0,0.146347945979169,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10020,0,1,0,0.269871592551371,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19991,1,0,0,0.0830080233890928,0,0,1,0.636363636363636,0.390957446808511,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,8691,0,1,0,0.565839964119005,0,0,1,0.636363636363636,0.731382978723404,0.076923076923077
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.428571428571429,13930,0,1,0,0.538165085798767,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,19490,0,1,0,0.152743401053174,1,0,0,0.636363636363636,0.813829787234043,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,15991,0,1,0,0.341334573664014,1,0,0,0.636363636363636,0.731382978723404,0.384615384615385
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.857142857142857,26360,0,1,0,0.0452499210950348,1,0,0,0.636363636363636,0.497340425531915,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,14400,0,1,0,0.0564295087958272,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,18991,1,0,0,0.0495855412880613,0,0,1,0.636363636363636,0.390957446808511,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11617,0,0,1,0.0831907506769215,0,0,1,0.636363636363636,0.468085106382979,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,22030,1,0,0,0.312447050615459,1,0,0,0.636363636363636,0.297872340425532,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,13140,0,1,0,0.116048439342846,0,0,1,0.636363636363636,0.319148936170213,0.076923076923077
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17210,0,1,0,0.105483479792023,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,17391,0,1,0,0.198940181730594,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,15660,1,0,0,0.265137294639446,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,9990,0,1,0,0.550092194222495,0,0,1,0.727272727272727,0.771276595744681,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,8690,0,1,0,0.847173541088722,1,0,0,0.636363636363636,0.731382978723404,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,8755,0,1,0,0.511470290204156,0,0,1,0.636363636363636,0.731382978723404,0.076923076923077
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,8995,0,1,0,0.296832173291915,0,0,1,0.636363636363636,0.731382978723404,0.076923076923077
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11389,0,1,0,0.15518530208143,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17140,0,1,0,0.132660010963637,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17000,0,1,0,0.182677453113839,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17290,0,1,0,0.0828585192445057,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,18891,0,1,0,0.199322247877872,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11498,0,1,0,0.589544676821874,1,0,0,0.727272727272727,1,0.384615384615385
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,6298,0,1,0,0.699745842954202,0,0,1,0.636363636363636,0.276595744680851,0.307692307692308
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11998,0,1,0,0.3485938304623,0,0,1,0.636363636363636,0.558510638297872,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10000,0,1,0,0.416302596388644,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,16491,0,1,0,0.226415721191382,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,19787,0,1,0,0.0459974418179704,0,0,1,0.636363636363636,0.0664893617021277,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,9591,0,1,0,0.313061678765428,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10291,0,1,0,0.153640425920696,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,14790,0,1,0,0.564693765677171,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
